Genus,Species_Epither,Weight_list,cx,temp,tmax,tmin,varpr,srad,wind,rf,SCSI,growth,Weight_source,SCSI_source,Growth_source,WeightURL,SCSIURL,Growth_source
Solanum,anomalum,1.188,515.5806452,25.20162653,30.04983717,20.33383037,2.488347999,16053.00703,1.721955088,125.9538153,SC,herb,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=57350&Num=KHB,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2932635
Solanum,burchellii,2.6828,706.3942308,18.67326096,26.76715015,10.82031524,0.957085628,20797.26793,3.01438556,16.25949367,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53180&Num=94i,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2929487
Solanum,campanulatum,1.2596,724.5197368,15.8733051,21.32286696,10.19239878,1.232017755,17311.09319,2.918589136,75.67523474,SC,herb,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53181&Num=qb3,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2931598
Solanum,campylacanthum,4.4168,565.6527683,21.23324924,26.44802045,14.69448541,1.700257806,17891.81319,2.410298179,80.11968106,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53182&Num=RWB,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2929236
Solanum,capense,2.8512,698.6198347,17.72412688,25.15752238,10.29075833,1.100014822,19772.89636,2.787924569,43.41001401,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=21671&Num=YK7,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2930301
Solanum,capsiciforme,1.212,740.8255814,16.77776007,22.4689214,11.08300867,1.133603692,18636.75201,4.247593883,30.79919679,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=36729&Num=0KI,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2932397
Solanum,caricaefolium,0.05068,619.0398,23.59706417,29.12786962,18.06605188,2.196698734,14799.91052,2.086336974,131.7647742,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=44472&Num=T39,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2930325
Solanum,carolinense,2.4452,312.8205841,12.95105157,18.35930878,7.043655612,1.172721318,14082.29568,3.436585783,94.21139569,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=21675&Num=cx6,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2932011
Solanum,catombelense,3.0189,674.4318182,20.75841791,28.4651472,13.56039689,1.405345057,19328.05453,2.411558957,45.50806452,SC,shrub,Kew_SID,Goldberg et al. (2010),K. Engemann et al. (2016),http://data.kew.org/sid/SidServlet?ID=21677&Num=oW5,https://science.sciencemag.org/content/330/6003/493,https://esajournals.onlinelibrary.wiley.com/doi/full/10.1002/ecy.1569
Solanum,centrale,1.7272,686.1887202,22.40990383,29.84804909,15.01883827,0.957442451,21965.94152,3.422051935,25.5354536,SI,shrub,Kew_SID,Goldberg et al. (2010),FloraBase,http://data.kew.org/sid/SidServlet?ID=36728&Num=0kK,https://science.sciencemag.org/content/330/6003/493,https://florabase.dpaw.wa.gov.au/browse/profile/6995
Solanum,chenopodinum,5.477193,699.9447514,21.26507084,28.69946809,14.37953463,0.955529063,21215.7291,3.204168796,22.86171311,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53185&Num=S3l,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2929649
Solanum,cinereum,2.537,732.0555556,16.15224027,22.22032272,9.963725708,1.155271263,17641.23321,2.994520338,61.88871838,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=21683&Num=3E0,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/occurrence/gallery?taxon_key=2929508
Solanum,coagulans,4.753,472.8115942,25.07738334,29.90146262,17.49474744,1.666552585,19287.30825,2.73005611,35.67961165,SC,shrub,Kew_SID,Goldberg et al. (2010),UTPD,http://data.kew.org/sid/SidServlet?ID=36682&Num=0k8,https://science.sciencemag.org/content/330/6003/493,http://tropical.theferns.info/viewtropical.php?id=Solanum+coagulans
Solanum,dasyanthum,1.9528,431.4133333,24.06942932,29.92913679,18.20969392,2.216551579,18490.17444,2.660602211,91.00666667,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53190&Num=15h,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2929587
Solanum,dennekense,4.0172,515.2307692,21.82445808,27.12822703,15.667511,1.663573643,18908.10278,2.416947153,52.08888889,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=36687&Num=0l2,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2930037
Solanum,densevestitum,1.073,715.704142,17.71910845,22.5268318,12.0011872,1.406778834,17616.56668,3.010560743,102.8685963,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=21691&Num=7Ot,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2929906
Solanum,dimidiatum,8.41,348.6652174,18.04088529,24.4645356,12.2091135,1.466202234,16597.62625,3.862842648,73.17060367,SC,herb,Kew_SID,Goldberg et al. (2010),K. Engemann et al. (2016),http://data.kew.org/sid/SidServlet?ID=53191&Num=oCQ,https://science.sciencemag.org/content/330/6003/493,https://esajournals.onlinelibrary.wiley.com/doi/full/10.1002/ecy.1569
Solanum,dissectum,4.0928,685.4545455,21.64812864,28.61008009,14.83225097,1.561009526,19654.61667,2.350808366,55.21190476,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=60597&Num=d4l,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2930669
Solanum,ditrichum,0.9731544,711.3333333,16.99968354,22.32865934,11.26935528,1.355735395,17746.74887,2.944207023,89.59309309,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53193&Num=QV3,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2930433
Solanum,esuriale,2.21,722.4614883,19.17984485,25.30722025,11.94957146,1.08201217,18601.23782,3.007852515,34.80743484,SI,herb,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=21699&Num=W83,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2930382
Solanum,ferocissimum,2.1352,710.0669078,19.75743746,25.69065811,12.39754107,1.096756189,19017.92275,2.841650496,41.32656737,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=21702&Num=WMy,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2932245
Solanum,giganteum,2.695,629.6078431,19.20945438,25.65380198,14.24568008,1.708751986,17467.33306,2.239747456,92.96330022,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=21706&Num=BLa,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2930578
Solanum,goetzei,3.0582,616.9545455,23.02630973,28.34147512,17.85791529,2.142819831,16571.07328,2.578813216,86.95545977,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=44475&Num=5fC,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2932629
Solanum,hastifolium,1.2948,524.6568627,23.75011276,29.91984429,17.75388823,1.807453241,19354.08832,2.416421309,52.61826347,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=36690&Num=0lA,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2932419
Solanum,humile,2.41,645.7,18.46025849,26.17132549,11.43753426,1.050113085,19852.25634,2.939904376,24.77898551,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=44478&Num=PXM,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2930942
Solanum,inaequilaterum,1.8154,717.372093,17.43242452,22.48748377,12.55716742,1.471863431,17560.64118,3.227736086,124.5821879,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53198&Num=fN4,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2929585
Solanum,incanum,3.6,483.276824,23.46516748,29.10240167,17.11616415,1.699483454,19273.47009,2.632250305,57.43466899,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=21718&Num=rO9,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2929691
Solanum,johnsonianum,2.4304,686.7142857,21.53228293,28.66996467,14.73648704,1.562788147,19627.92593,2.356199884,55.64300412,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=60596&Num=NZh,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2930394
Solanum,kwebense,4.7372,661,21.84655264,29.51563769,13.9122595,1.370102431,19885.47917,2.302980925,35.81770833,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=21726&Num=5fH,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/7635016
Solanum,laciniatum,2,672.2260597,12.93716661,17.37281863,8.738803583,1.093594649,14828.72507,4.894304599,69.66970387,SC,shrub,Kew_SID,Goldberg et al. (2010),K. Engemann et al. (2016),http://data.kew.org/sid/SidServlet?ID=21727&Num=qWj,https://science.sciencemag.org/content/330/6003/493,https://esajournals.onlinelibrary.wiley.com/doi/full/10.1002/ecy.1569
Solanum,lanceolatum,2.9553,436.0236407,19.67906025,25.09378028,13.3218049,1.594032722,18104.41781,2.272747434,110.6698202,SC,shrub,Kew_SID,Goldberg et al. (2010),K. Engemann et al. (2016),http://data.kew.org/sid/SidServlet?ID=21728&Num=Ie3,https://science.sciencemag.org/content/330/6003/493,https://esajournals.onlinelibrary.wiley.com/doi/full/10.1002/ecy.1569
Solanum,lanzae,2.9121649,511.7826087,20.42704322,25.7186432,12.80918498,1.53318732,18864.1821,2.143292065,69.22376543,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53201&Num=Xpn,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2932902
Solanum,lichtensteinii,4.6936,687.724,18.52241118,26.01027342,11.26539329,1.292654559,19371.03097,2.436761384,54.55692168,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=21730&Num=482,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2930023
Solanum,linearifolium,2.5224,745.2592593,13.88335835,19.06149053,7.738942304,1.072302162,17001.00188,3.277763507,67.57188438,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53203&Num=s81,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/7626331
Solanum,linnaeanum,4.86,586.7647059,16.61724393,20.97302123,11.89686358,1.322937866,16582.43822,4.263817039,64.33632882,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=21731&Num=7H0,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2929062
Solanum,macoorai,1.2404,643.0909091,22.19538763,26.33589486,16.97606654,2.022555753,19442.25794,4.014808384,204.6579365,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=57156&Num=57P,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2929401
Solanum,macrocarpon,3.5,515.9662921,24.85974331,30.39434773,20.47376813,2.421576812,17000.99543,1.696164655,113.2994673,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=21735&Num=4QM,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2931415
Solanum,malindiense,3.0616,557.5,26.12747625,29.18124266,22.63248603,2.59789019,18035.1954,3.581159197,83.13793103,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53204&Num=A8v,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/6070923
Solanum,mauense,1.7016,543.1515152,16.31840658,21.70784941,10.49664281,1.330549296,17429.79378,2.389377403,86.7259887,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=36710&Num=0Pl,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2932839
Solanum,melongena,3.5,403.6933073,21.39131639,28.24208592,17.50903845,1.967840747,18037.74164,1.878649685,110.8265777,SI,herb,Kew_SID,Goldberg et al. (2010),K. Engemann et al. (2016),http://data.kew.org/sid/SidServlet?ID=21743&Num=HCb,https://science.sciencemag.org/content/330/6003/493,https://esajournals.onlinelibrary.wiley.com/doi/full/10.1002/ecy.1569
Solanum,nemophilum,0.8624,698.6015625,19.03664305,25.29321612,12.39759062,1.384972701,18701.24857,2.6292554,60.81695332,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=57157&Num=UsS,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2931185
Solanum,neoanglicum,0.6832,723.6666667,14.09697328,19.29048723,8.567986899,1.151967699,17194.90928,3.130796403,88.16455697,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53205&Num=O9Q,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2931048
Solanum,nigriviolaceum,12.756,540.1428571,14.93364455,20.29170435,9.655362343,1.291735137,17117.4966,2.229448929,94.53911564,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53206&Num=Ia5,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2930098
Solanum,nobile,1.128,719.6486486,15.50622011,20.9192774,10.40122988,1.288899815,17451.1322,3.04090656,102.1929012,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53207&Num=JR0,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2932277
Solanum,petrophilum,0.882,717.1800554,19.05252056,24.91384017,12.14986581,0.886341679,20122.43707,3.908978619,23.80842784,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=36697&Num=0WT,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2929190
Solanum,prinophyllum,0.8544,740.4547284,15.45330862,20.82080186,10.43562017,1.261130478,16725.66867,3.278215424,79.52453336,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=44485&Num=8AP,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2932001
Solanum,pungetium,0.7208,744.145098,15.29935244,19.84646529,10.22000396,1.25516854,16608.33777,3.544054739,81.60945971,SI,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=53213&Num=uuu,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2932002
Solanum,simile,1.636,745.8888889,16.27821939,21.89964077,10.43170575,1.053772286,17899.3885,4.04373255,36.1964145,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=36702&Num=0X1,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2929571
Solanum,supinum,3.3656,693.3823529,18.89523318,27.67625944,11.01179068,1.13209968,20724.90972,2.614259583,39.03125,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=60657&Num=Ke4,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2931659
Solanum,tomentosum,3.3412,727.7419355,17.27494599,23.4247079,10.79461131,1.220816284,18985.41013,3.433395959,38.76879085,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=44488&Num=tYu,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2929743
Solanum,torvum,1,489.7340824,23.58413442,27.9428834,18.89720763,2.278810761,18003.60862,2.467335846,155.3712029,SC,shrub,Kew_SID,Goldberg et al. (2010),K. Engemann et al. (2016),http://data.kew.org/sid/SidServlet?ID=21806&Num=gv3,https://science.sciencemag.org/content/330/6003/493,https://esajournals.onlinelibrary.wiley.com/doi/full/10.1002/ecy.1569
Solanum,vescum,1.90756,759.4615385,14.31315872,19.04392685,9.938110114,1.218184078,16160.57881,4.132382058,83.16956421,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=36802&Num=0x8,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2932211
Solanum,vicinum,0.678,719.6567164,16.28476858,21.48197226,10.92622106,1.325322518,17457.37748,3.04747875,100.6328829,SC,shrub,Kew_SID,Goldberg et al. (2010),GBIF,http://data.kew.org/sid/SidServlet?ID=57160&Num=7tI,https://science.sciencemag.org/content/330/6003/493,https://www.gbif.org/species/2931891
